sl_no,project_code,legacy_ocms_code,pmgid,project_name,state,implementing_agency,start_date,original_completion_date,revised_completion_date,original_cost,revised_cost,cumulative_expenditure,physical_progress,reporting_period,source_filename
1369,618175,N24001884,,Rehabilitation and Upgradation of Satana to Mangrul Chandwad Section of NH752 G Design Ch Km 64.000 to Ch Km 101.140 two lane with paved shoulder/four lane configuration in the state of Maharashtra on EPC mode.,Maharashtra,MoRTH,2022-03,2025-05,2026-06,428.8,428.8,0,93.46,2026-05,FlashReport_May2026.pdf
1370,618176,,,Rehabilitation and upgradation from ch km 50/200 to 56/800 and km 62/600 to 100/403 of Kolde to Visarwadi Near Junction with NH-6 section of NH 752G total length 44.40 to two-lane with paved shoulder / four lanes in the State of Maharashtra on EPC mode.,Maharashtra,MoRTH,2025-03,2028-01,,349.08,349.08,0,21.6,2026-05,FlashReport_May2026.pdf
1371,618177,N24001060,,Pal Phata Phulambri - Khultabad 2LPS,Maharashtra,MoRTH,2018-03,2019-12,2025-12,227.19,227.19,0,95.29,2026-05,FlashReport_May2026.pdf
1372,618178,,,Widening and strengthening of Gangakhed to Kingaon section of NH-752K in Km 38/750 to 72/304 Flexible Pavement Length33.554 km to 2-lane configuration on EPC mode in the State of Maharashtra.,Maharashtra,MoRTH,2024-02,2026-06,2026-05,162.67,162.67,0,72,2026-05,FlashReport_May2026.pdf
1373,618179,,,Rehabilitation and Upgradation of Shewali phata to Kalambhir section i.e. Km 0443 to Km 4500 & Nizampur to Chadwel section i.e. Km 13485 to Km 26265 Length16.317 Km excluding 2 Major Bridges with approaches Km 13735 to Km 14095 & Km 19660 to Km 20030 of NH 753B to 2LPS Configuration in the State of Maharashtra on EPC Mode.,Maharashtra,MoRTH,2024-03,2026-02,2026-02,181.58,181.58,0,93.01,2026-05,FlashReport_May2026.pdf
1374,618180,N24001082,,Pune raigarh District Border To Mangaon Ch 69000 to 103775 NH-753F,Maharashtra,MoRTH,2018-03,2019-12,2024-06,223.46,223.46,0,89.08,2026-05,FlashReport_May2026.pdf
1375,618181,N24002177,,Rehabilitation / Upgradation to 4 Lane with Paved shoulder of Existing Section in Sillod Town with Design Ch. Km54500 to Km 60679 [Length6.179 km] section of NH 753F Aurangabad-Jalgaon road on EPC Mode in the State of Maharashtra,Maharashtra,MoRTH,2023-03,2025-07,2025-03,153.79,153.79,0,98,2026-05,FlashReport_May2026.pdf
1376,618188,N24002173,,Rehabilitation and Up-gradation to 2 lane with paved shoulder configuration of Mahud Sangola road NH 965 G 159400 to 161900and 162400 to 183960 Design Chainage from km. 32/300 to km. 34/800 and km. 35/800 to km. 56/860 Rigid Pavement on EPC mode in the State of Maharashtra.,Maharashtra,MoRTH,2023-02,2025-05,2026-06,253.78,253.78,0,99.75,2026-05,FlashReport_May2026.pdf
1377,618198,N24001107,,Balance work of Rehabilitation and Up-gradation to 2-lane road with paved shoulders configuration for NH- 965DD from Pacharal-Mandangad-Mhapral-Rajewadi Upto Junction of NH-66 Ch-22700 to 75100 Km and Ambadave connector Birth place of Dr. Babasaheb Ambedkar Ch-0000 to 7325 Km length Km 59.725 in the state of Maharashtra on EPC mode. Balance Work,Maharashtra,MoRTH,2018-03,2024-01,2026-06,388.93,341.69,0,93.07,2026-05,FlashReport_May2026.pdf
1378,618199,N24002178,10207,"Rehabilitation, Upgradation & Widening of existing Highway to Rigid Pavement 2 Lane with Paved Shoulder of NH 965DD from Lonand Shirval-Bhor Mandangad-Pchral Section ShindewadiPhata to Varandah Ghat Dist Border from Km 33/550 to 92/550 in the state of Maharashtra on EPC mode.",Maharashtra,MoRTH,2023-02,2026-07,2026-07,723.13,723.13,0,52.5,2026-05,FlashReport_May2026.pdf
1379,618468,N24001504,10327,Vadodara Mumbai Expressway Phase II - Pkg XI [Km. 77.000 to Km. 103.400] Ganjad - Talsari,Maharashtra,National Highways Authority of India [NHAI],2020-06,2024-05,2026-04,1524.71,1913.95,813.35,99.76,2026-05,FlashReport_May2026.pdf
1380,618469,N24001506,10328,Vadodara Mumbai Expressway Phase II - Pkg XIII [Km. 26.582 to Km. 50.700] Shirsad - Masvan,Maharashtra,National Highways Authority of India [NHAI],2020-06,2024-02,2026-07,3536.9,4679.54,1793.48,90.86,2026-05,FlashReport_May2026.pdf
1381,618470,N24001507,10329,Vadodara Mumbai Expressway Phase II - Pkg XIV [Km. 3.000 to Km. 20.200 of Spur] Shirsad - Akloli,Maharashtra,National Highways Authority of India [NHAI],2021-05,2024-05,2026-06,2058.79,2324.72,630.06,97.7,2026-05,FlashReport_May2026.pdf
1382,618471,N24001521,10330,Vadodara Mumbai Expressway Phase II - Pkg XV [Km. 20.200 to Km. 43.000 of Spur] Akloli - Amne,Maharashtra,National Highways Authority of India [NHAI],2021-05,2024-05,2026-06,2610.88,2918.39,621.87,91.5,2026-05,FlashReport_May2026.pdf
1383,618472,N24001508,10331,Vadodara Mumbai Expressway Phase II - Pkg XVI [Km. 43.000 to Km. 69.800 of Spur] Amne - Bhoj,Maharashtra,National Highways Authority of India [NHAI],2021-06,2024-10,2026-06,4051.8,4315.56,905.81,90.7,2026-05,FlashReport_May2026.pdf
1384,618473,N24001608,10332,Vadodara Mumbai Expressway Phase II - Pkg XVII [Km. 69.800 to Km. 79.783 of Spur] Bhoj - Morbe,Maharashtra,National Highways Authority of India [NHAI],2021-09,2025-07,2026-06,2208.68,2463.02,874.32,85.79,2026-05,FlashReport_May2026.pdf
1385,618511,,,Upgradation & rehabilitation of Service Roads on both sides in urban areas of Pune City on PuneSatara section of NH48,Maharashtra,National Highways Authority of India [NHAI],2025-01,2026-06,2027-06,604.59,388.78,54.16,18.85,2026-05,FlashReport_May2026.pdf
1386,618512,N24001486,10367,Tunnel at Khambataki Ghat Section and its approaches from existing Km. 771.730 to existing Km. 782.000,Maharashtra,National Highways Authority of India [NHAI],2017-11,2022-02,2026-08,907.03,816.12,545.2,87.5,2026-05,FlashReport_May2026.pdf
1387,618513,N24001546,10368,6L of Kagal-Satara section from Km 592.500 to Km 658.000 of NH-48 Pkg-I,Maharashtra,National Highways Authority of India [NHAI],2021-12,2025-01,2027-02,2111.95,1435.46,631.96,45.47,2026-05,FlashReport_May2026.pdf
1388,618514,N24001493,,6L of Kagal-Satara section from Km 658.000 to Km 725.000 of NH-48 Pkg-II,Maharashtra,National Highways Authority of India [NHAI],2021-12,2024-12,2026-12,2330.71,317.4,197.23,73.96,2026-05,FlashReport_May2026.pdf
1389,618557,N24002071,10403,4L of Indora Chowk to Pachpaoli and Agrasen Chowk - Ashoka Chowk,Maharashtra,National Highways Authority of India [NHAI],2023-03,2026-06,2026-07,1038.84,918.53,673.93,83,2026-05,FlashReport_May2026.pdf
1390,618585,,10420,6L of Gonde Km. 439.038 to Pimpri Sado Km. 459.905 section of NH-848 Old NH-3,Maharashtra,National Highways Authority of India [NHAI],2024-02,2027-04,2027-11,856.93,718.84,126.14,36.5,2026-05,FlashReport_May2026.pdf
1391,618586,,,Improvement and strengthening of existing 2 lane stretch to 2-Lane with PS 1.5m on both sides on Ghoti-Sinnar section of NH-160A using Thin White Topping 200mm thick in the State Of Maharashtra on EPC Mode,Maharashtra,National Highways Authority of India [NHAI],2025-03,2026-06,2026-08,254.78,147.64,104.21,76,2026-05,FlashReport_May2026.pdf
1392,618588,N24001798,,4L Mitigation Measure structures on CH/MH Border to Wainganga Bridge Section of NH-6 New NH-53,Maharashtra,National Highways Authority of India [NHAI],2021-02,2023-11,2026-06,540.24,468.92,464.27,99.79,2026-05,FlashReport_May2026.pdf
1393,618594,N24001609,,Balance work of 4L Panvel to Indapur section of NH-66 Old NH- 17 from km 0.000 Panvel to km 42.300 Kasu,Maharashtra,National Highways Authority of India [NHAI],2022-12,2024-10,2026-06,329.82,196.87,185.04,96.89,2026-05,FlashReport_May2026.pdf
1394,618626,,,Four laning from Dive Ghat Km. 220.900 to Hadapsar Km. 234.150 of Mohol Alandi section Pkg VI of NH-965,Maharashtra,National Highways Authority of India [NHAI],2023-12,2026-10,2027-04,819.52,400,121.02,63.13,2026-05,FlashReport_May2026.pdf
1395,618627,,,Construction of 7 Nos of Standalone safety structures/works at different locations on various NHs,Maharashtra,National Highways Authority of India [NHAI],2025-01,2027-01,2027-01,168.52,112.03,17.61,26.37,2026-05,FlashReport_May2026.pdf
1396,618628,,,Strengthening of Existing Alignment of Pandharpur Town Part Bypassed Section of NH 965 from KM 36.230 to KM 44.230 from Chh. Shivaji Maharaj Chowk to Wakhari,Maharashtra,National Highways Authority of India [NHAI],2022-08,2025-10,2026-12,150.21,87.59,65.16,48,2026-05,FlashReport_May2026.pdf
1397,618638,,10456,Tarsod - Fagne section of NH-6,Maharashtra,National Highways Authority of India [NHAI],2016-06,2021-07,2026-04,2267.99,2560.5,990,98.84,2026-05,FlashReport_May2026.pdf
1398,618652,,10466,Chakur Loha Section of NH-361 from km 114.600 to km 187.80,Maharashtra,National Highways Authority of India [NHAI],2018-03,2021-03,2024-02,1241.38,3342.11,785.13,100,2026-05,FlashReport_May2026.pdf
1399,618653,,10467,Loha-Waranga Section of NH-361 from km 187.800 to km 244.369,Maharashtra,National Highways Authority of India [NHAI],2018-03,2021-03,2026-12,1236.08,3466.58,900.78,96.22,2026-05,FlashReport_May2026.pdf
1400,618693,N24000656,10494,Bodhre - Dhule,Maharashtra,National Highways Authority of India [NHAI],2021-02,2024-07,2026-07,1344.78,1292.7,785.78,97.69,2026-05,FlashReport_May2026.pdf
1401,618754,,,Upgradation of 2L/4L with Paved Shoulder of Shirwal-Lonand Section from KM 159900 To KM 188025 of NH-965DD Section I and 2L With Paved Shoulder of Lonand-Satara Section from KM 51500 To KM 96246 Of NH-965D Section II in Satara District in the State of Maharashtra on EPC Mode under NHO-,Maharashtra,National Highways Authority of India [NHAI],2025-03,2027-06,2027-06,538.11,307.24,113.19,38.51,2026-05,FlashReport_May2026.pdf
1402,618766,,10547,Up-gradation to Four Lane with Paved Shoulder configuration of the highway starting from existing km 88.400 Savali Vihir to km 163.400 start of Ahmednagar bypass Design Length 75.000 km section of NH-160 in the State of Maharashtra under Bharatmala Pariyojana on EPC Mode,Maharashtra,NHAI,2024-10,2027-04,2027-04,862,617.93,210.48,43.61,2026-05,FlashReport_May2026.pdf
1403,618836,N24001834,10598,4L of Ratnagiri - Kolhapur section from km 67.140 to km 112.340 of NH-166 Pkg II,Maharashtra,National Highways Authority of India [NHAI],2022-02,2025-05,2027-03,1985.38,1798,463.4,79.98,2026-05,FlashReport_May2026.pdf
1404,618837,N24001835,10599,4L of Ratnagiri - Kolhapur section from km 112.340 to km 145.300 of NH-166 PkgIII,Maharashtra,National Highways Authority of India [NHAI],2022-02,2025-05,2027-03,1939.23,1910.41,483.41,67.57,2026-05,FlashReport_May2026.pdf
1405,618937,N24001799,10678,4L of Nagpur-Katol Section from Km. 13.00 to Km. 62.900 of NH-353J,Maharashtra,National Highways Authority of India [NHAI],2021-02,2023-10,2026-10,1166.96,1432.82,979.65,81.54,2026-05,FlashReport_May2026.pdf
1406,618939,,,Construction of Standalone Flyover cum ROB from Design Ch.66.600 to Design Ch.68.800 in Gadchandur Town on NH-353B,Maharashtra,National Highways Authority of India [NHAI],2025-02,2027-07,2027-07,191.31,107.76,28.32,34.05,2026-05,FlashReport_May2026.pdf
1407,619008,,,Rehabilitation and Up gradation of Charthana Jintur Section of NH 752 I Km 25100 to 47100 to 2 Lane with Paved Shoulder configuration Flexible Pavement in the state of Maharashtra on EPC mode. Reg- Resubmission of Annual Plan Estimate.,Maharashtra,MoRTH,2025-03,2027-07,2026-07,157.69,157.69,0,51,2026-05,FlashReport_May2026.pdf
1408,619042,N24001907,,"Construction of six lane Flyover at Katraj junction at Km, 3/880 of NH 548-DD Vadgaon - Katraj - Kondhwa - Mantarwadi Chowk - Loni Kalbhor - Theur Phata - Lonikand Road in Pune Dist of the State of Maharashtra. On Engineering Procurement and construction EPC Basis mode L.1.326 Km,",Maharashtra,MoRTH,2021-02,2026-02,2023-02,163.51,163.51,0,83.19,2026-05,FlashReport_May2026.pdf
1409,619069,,,Satara Km 725.000 to Pune Km 865.350 of NH - 4 New NH - 48 in Maharashtra,Maharashtra,National Highways Authority of India [NHAI],2009-09,2022-05,2026-06,361.72,425.51,68.63,99.05,2026-05,FlashReport_May2026.pdf
1410,619095,N24001607,,Balance works of 4L Panvel Indapur section of NH66 old NH17 from km 42.300 kasu to km 84.600 Indapur,Maharashtra,National Highways Authority of India [NHAI],2022-06,2024-05,2026-06,546.44,472.1,420.53,81.63,2026-05,FlashReport_May2026.pdf
1411,619149,N24001495,11810,4L of Ratnagiri - Kolhapur section of NH-166 from km 0.000 to km 19.769 and km 31.000 to km 67.140 Pkg I,Maharashtra,National Highways Authority of India [NHAI],2022-02,2024-11,2026-11,1774.03,2108.41,809.19,93.75,2026-05,FlashReport_May2026.pdf
1412,619163,N24001502,11818,4L of Baramati to Indapur Pkg-II from km. 41.400 to km. 84.550 of NH-965G Saint Tukaram Marg,Maharashtra,National Highways Authority of India [NHAI],2021-01,2023-09,2026-12,1471.32,1297.48,927.1,86.2,2026-05,FlashReport_May2026.pdf
1413,619198,,11889,Vadodara Mumbai Expressway Phase II - Pkg XII [Km. 50.700 to Km. 77.000] Masvan - Ganjad,Maharashtra,National Highways Authority of India [NHAI],2020-08,2024-03,2026-06,1711.38,2388.52,979.26,99.38,2026-05,FlashReport_May2026.pdf
1414,619203,,11894,Vadape to Thane from km 539.202 to km 563.000 section of NH-3 new NH-848,Maharashtra,National Highways Authority of India [NHAI],2018-03,2021-07,2026-06,1252.92,1371.27,482.38,80.78,2026-05,FlashReport_May2026.pdf
1415,619209,,11899,4L of existing 2/4L stretch from Lonand to Dive Ghat Km 166.400 to Km 220.900 of Mohol Alandi section of NH-965 Pkg - V,Maharashtra,National Highways Authority of India [NHAI],2021-10,2024-05,2026-04,1709.56,2049.51,1125.89,98.52,2026-05,FlashReport_May2026.pdf
1416,619210,,11900,Dharampuri-Lonand from km. 117.00 to 166.40 Pkg-IV on Mohol-Alandi Section,Maharashtra,National Highways Authority of India [NHAI],2021-01,2023-09,2026-06,1411.71,1358.68,1047.2,97.4,2026-05,FlashReport_May2026.pdf
1417,618298,N24001400,,Widening/Improvement of existing 2-Lane road to 4-Lane Divided Highway from Sekmai to Nilakuthi section of Imphal-Kohima Road Design Chainage from Km 297700 to Km 308729 of NH-39 New NH-02 in state of Manipur on EPC mode Pkg-5B,Manipur,NHIDCL,2021-03,2023-01,2026-06,211.7,211.7,237.43,91.76,2026-05,FlashReport_May2026.pdf
1418,618299,,,Improvement/Up-gradation of existing 2-Lane Road to 4-Lane Divided Highway from Daili to Kuraopokpi section of Imphal-Kohima road NH-02 Design Chainage from Km 274610 to Km 287000 in the state of Manipur on EPC mode Pkg-4B,Manipur,NHIDCL,2020-09,2026-06,2027-01,268.98,268.98,0,56.16,2026-05,FlashReport_May2026.pdf
1419,618300,N24001274,,Improvement/Up-gradation of existing 2-Lane Road to 4-Lane Divided Highway from Taphukuki to Daili section of Imphal-Kohima road NH-02 Design Chainage from Km 262175 to Km 274610 in the state of Manipur on EPC mode Pkg-4A,Manipur,NHIDCL,2020-09,2022-04,2026-08,379.39,379.39,302.13,91.31,2026-05,FlashReport_May2026.pdf
1420,618301,,,Widening/Improvement of existing 2-lane to 4-Lane Divided Highway from Kuraopokpi to Sekmai section of Imphal-Kohima Road Design Ch. km 287.00 to 297.700 of NH-39 New NH-02 in state of Manipur on EPC mode Pkg-5A,Manipur,NHIDCL,2020-09,2026-08,2026-08,228.97,228.97,33.77,48.16,2026-05,FlashReport_May2026.pdf
1421,618302,N24001332,,Widening/Improvement to 2-lane with earthen shoulder of Yaingangpokpi - Finch corner road section of NH-202 from Km 16.900 to Km 30.970 of NH-202 in the state of Manipur on EPC mode Package-2,Manipur,NHIDCL,2020-03,2022-06,2026-06,256.04,256.04,0,97.12,2026-05,FlashReport_May2026.pdf
1422,618303,N24001331,,Widening/Improvement to 2-lane with earthen shoulder of Yaingangpokpi - Finch corner road section of NH-202 from Km 0.000 to Km 16.900 of NH-202 in the state of Manipur on EPC mode Package-1,Manipur,NHIDCL,2020-03,2022-06,2026-04,222.77,222.77,0,88.85,2026-05,FlashReport_May2026.pdf
1423,618304,N24002227,,"Widening/Improvement to 2 Lane with earthen shoulder of Jessami to Laynen bridge Nagaland border section of NH-29 of Imphal -Ukhrul - Jessami Economic Corridor from km 0.000 to km 11.009 in the State of Manipur on EPC mode under Bharatmala Pariyojana, under NHO-NE Package-7",Manipur,NHIDCL,2023-03,2026-06,2026-10,164.89,164.89,125.76,23.56,2026-05,FlashReport_May2026.pdf
1424,618305,N24002202,10245,Widening/Improvement to 2 lane with earthen shoulder of Marrem Khullen to Jessami section of NH-202 of Imphal - Ukhrul - Jessami Economic Corridor from Design Chainage km 95.700 to km 140.180 in the State of Manipur on EPC mode under Bharatmala Pariyojana under NHO-NE Package-6,Manipur,NHIDCL,2023-03,2026-12,2026-12,554.66,554.66,201.52,22.55,2026-05,FlashReport_May2026.pdf
1425,618306,N24002242,10246,"Widening/Improvement to 2 lane with earthen shoulder of Choithar to Marrem Khullen section of NH-202 of Imphal Ukhrul Jessami Economic Corridor from Design Chainage km 53.110 to km 95.700 in the State of Manipur on EPC mode under Bharatmala Pariyojana, under NHO-NE Package-5",Manipur,NHIDCL,2023-03,2027-03,2027-05,564.05,564.05,72.58,14.08,2026-05,FlashReport_May2026.pdf
1426,618333,N24001323,10267,Widening to 2 lane with Paved shoulder of lmphal to Jiribam section of NH-37 from Design Ch. from km 169570 Near Nungkao vlllage under Tamenglong District to km 205974 near Jiribam Bridge under Jiribam district under NHO-NE PKG-7,Manipur,NHIDCL,2023-01,2025-12,2026-06,760.16,760.16,419.61,91.32,2026-05,FlashReport_May2026.pdf
1427,618334,N24002132,10268,Widening to 2 Lane with Paved shoulder of lmphal to Jiribam section of NH-37 from Design Ch. from km 131.280 to km 169.570 on EPC mode in Manipur under NHO- TSP PKG-6,Manipur,NHIDCL,2021-12,2025-02,2026-06,504.76,504.76,308.08,95.2,2026-05,FlashReport_May2026.pdf
1428,618335,N24000979,,Widening to 2 Lane with Paved shoulder of lmphal to Jiribam section of NH-37 from Design Ch. from Km 101280 Near Khongsang Village to Km 131280 near Puilon Kambiron Village on EPC Mode in Manipur PKG-5,Manipur,NHIDCL,2021-12,2024-05,2026-06,410.68,410.68,341.99,89.95,2026-05,FlashReport_May2026.pdf
1429,618336,N24001390,10269,Widening to 2 -Lane with Paved shoulder of Imphal to Jiribam section of NH-37 from Design Chainage 66.110 km to 101.280 Km Existing Chainage km 67.496 to km 103.557 on EPC Mode in Manipur PKG-4,Manipur,NHIDCL,2021-09,2023-12,2026-07,579.63,579.63,381.11,85.89,2026-05,FlashReport_May2026.pdf
1430,618337,N24001416,,Widening to 2 -Lane with Paved shoulder of Imphal to Jiribam section of NH-37 from Design Chainage 33.000 km to 66.390 Km Existing Chainage from km 33.395 to km 67.496 on EPC Mode in Manipur PKG-3,Manipur,NHIDCL,2021-03,2023-03,2026-03,467,467,571.25,86.33,2026-05,FlashReport_May2026.pdf
1431,618338,N24002244,,Widening to 2-Lane with Paved shoulder of Imphal to Jiribam section of NH-37 from Design Chainage 15.940 km to 33.120 Km Existing Chainage Km 15.946 to Km 33.395 Total length17.180 Km in the State of Manipur on EPC mode PKG-2 - Balance Works & Rectification works,Manipur,NHIDCL,2021-03,2026-03,2026-06,195.14,195.14,0,90.72,2026-05,FlashReport_May2026.pdf
